"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72503014732","2020-05-11T09:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.85","43","54","T","","+0.02","8","67","29.85","FEW:02 42 BKN:07 65 BKN:07 85","29.82","10.00","49","230","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13605/11/20 09:51:02 METAR KLGA 111451Z 23003KT 10SM FEW042 BKN065 BKN085 12/06 A2985 RMK AO2 RAE01 SLP108 P0000 60002 T01220061 58007 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T10:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","54","","","+0.02","8","67","29.85","41","29.81","9.94","49","230","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072503 12666 82303 10122 20061 30095 40108 58007 69957 91451 555 91115=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T10:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.83","40","56","0.00","","","","55","29.83","FEW:02 38 BKN:07 70 OVC:08 250","29.80","10.00","48","250","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/11/20 10:51:02 METAR KLGA 111551Z 25010KT 10SM FEW038 BKN070 OVC250 13/04 A2983 RMK AO2 SLP101 T01330044 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T11:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.81","42","57","0.00","","","","58","29.81","BKN:07 38 BKN:07 65 BKN:07 90","29.78","10.00","50","280","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/11/20 11:51:02 METAR KLGA 111651Z 28005KT 10SM BKN038 BKN065 BKN090 14/06 A2981 RMK AO2 SLP094 T01390056 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T12:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.79","45","56","0.06","","+0.06","8","67","29.79","FEW:02 34 BKN:07 50 BKN:07 70","29.76","10.00","50","190","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16205/11/20 12:51:02 METAR KLGA 111751Z 19008KT 10SM FEW034 BKN050 BKN070 13/07 A2979 RMK AO2 RAB06E29 SLP087 VIRGA NE-E P0006 60008 T01330072 10144 20111 58021 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","56","","","+0.06","8","67","29.79","41","29.75","9.94","50","190","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672503 12666 61908 10133 20072 30074 40087 58021 60021 91751 333 10144 20111 555 91118=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T13:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.78","42","59","0.00","","","","54","29.78","SCT:04 48 BKN:07 60 BKN:07 70","29.75","10.00","50","250","16","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11505/11/20 13:51:02 METAR KLGA 111851Z 25009G14KT 10SM SCT048 BKN060 BKN070 15/06 A2978 RMK AO2 SLP084 T01500056 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T14:46:00","FM-16","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.78","34","59","","SQ:2 |SQ |","","","39","","FEW:02 40 BKN:07 65 BKN:07 85","29.75","10.00","47","270","43","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11905/11/20 14:46:02 SPECI KLGA 111946Z 27029G37KT 10SM SQ FEW040 BKN065 BKN085 15/01 A2978 RMK AO2 PK WND 27037/1945 (WL)","FM-16","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T14:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.79","36","56","T","SQ:2 |SQ |","","","47","29.78","FEW:02 40 BKN:07 65 BKN:07 85","29.76","10.00","47","290","43","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14305/11/20 14:51:02 METAR KLGA 111951Z 29025G37KT 10SM SQ FEW040 BKN065 BKN085 13/02 A2979 RMK AO2 PK WND 27037/1945 PRESRR SLP086 T01330022 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T15:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.78","36","59","0.00","","+0.00","8","42","29.78","FEW:02 40 SCT:04 60 BKN:07 110","29.75","10.00","48","260","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16105/11/20 15:51:02 METAR KLGA 112051Z 26011KT 10SM FEW040 SCT060 BKN110 15/02 A2978 RMK AO2 PK WND 29031/1952 RAB1955E1957 SLP083 P0000 60000 T01500022 58001 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T16:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","59","","","+0.00","8","42","29.78","41","29.74","9.94","48","260","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072503 12666 62611 10150 20022 30071 40083 58001 69907 92051 555 91121=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T16:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.80","42","53","0.02","","","","66","29.80","FEW:02 40 SCT:04 60 BKN:07 110","29.77","10.00","48","240","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14505/11/20 16:51:02 METAR KLGA 112151Z 24008KT 10SM FEW040 SCT060 BKN110 12/06 A2980 RMK AO2 PK WND 27044/2108 RAB10E49 SLP092 P0002 T01170056 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T17:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.82","41","56","0.00","","","","57","29.82","SCT:04 80","29.79","10.00","49","280","26","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/11/20 17:51:02 METAR KLGA 112251Z 28020G23KT 10SM SCT080 13/05 A2982 RMK AO2 SLP097 T01330050 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T18:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.85","39","52","T","","-0.07","3","61","29.85","SCT:04 60 BKN:07 75 BKN:07 90","29.82","10.00","46","300","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16905/11/20 18:51:02 METAR KLGA 112351Z 30016KT 10SM SCT060 BKN075 BKN090 11/04 A2985 RMK AO2 PK WND 30030/2255 RAB25E34 SLP108 P0000 60002 T01110039 10161 20106 53025 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","52","","","-0.07","3","61","29.85","57","29.81","9.94","46","300","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672503 12766 63016 10111 20039 30095 40108 53025 69951 92351 333 10161 20100 555 91200=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T19:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.87","37","52","0.00","","","","57","29.87","FEW:02 36 BKN:07 42 BKN:07 90","29.84","10.00","45","300","24","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11005/11/20 19:51:01 METAR KLGA 120051Z 30013G21KT 10SM FEW036 BKN042 BKN090 11/03 A2987 RMK AO2 SLP116 T01110028","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T20:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.91","36","50","0.00","","","","59","29.91","BKN:07 37 BKN:07 70","29.88","10.00","44","300","32","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/11/20 20:51:01 METAR KLGA 120151Z 30019G28KT 10SM BKN037 BKN070 10/02 A2991 RMK AO2 PK WND 30028/0150 SLP128 T01000022","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T21:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.93","32","48","0.00","","-0.07","1","54","29.92","FEW:02 34","29.90","10.00","41","300","36","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12005/11/20 21:51:01 METAR KLGA 120251Z 30022G31KT 10SM FEW034 09/00 A2993 RMK AO2 PK WND 29034/0230 SLP133 T00890000 51025","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T22:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","48","","","-0.07","1","54","29.92","41","29.89","9.94","41","300","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472503 32666 23022 10089 20000 30122 40133 51025 90251 333 91031 555 91203=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T22:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94","31","47","0.00","","","","54","29.93","CLR:00","29.91","10.00","40","310","29","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/11/20 22:51:02 METAR KLGA 120351Z 31017G25KT 10SM CLR 08/M01 A2994 RMK AO2 PK WND 32032/0258 SLP137 T00831006","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T23:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","32","46","0.00","","","","58","29.95","CLR:00","29.92","10.00","40","300","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/11/20 23:51:02 METAR KLGA 120451Z 30014KT 10SM CLR 08/00 A2995 RMK AO2 SLP141 T00780000 401610078","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T23:59:00","SOD  ","6","","","","","","","","","","","","","","","39","54","59","29.86","29.83","46","12.7","0","-7.0","11","61","46","270","50","0.10","0","0.0","270","38","RA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73924 HR PRECIPITATION (IN): 0.10 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6124 HR MIN TEMP (F): 46AVERAGE STATION PRESSURE:29.825 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:1440 PEAK WIND SPEED (MPH): 50 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 38FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.7 24 HR AVG TEMP (F): 54DEPART FROM NORMAL: -7  HEATING DEGREE DAYS: 11 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):61  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 T    0.00 0.00 0.06 0.00 T    0.00 0.02 0.00 T    0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0442","1903","",""
"72503014732","2020-05-12T00:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","32","45","0.00","","-0.03","1","61","29.95","FEW:02 55","29.92","10.00","40","300","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11605/12/20 00:51:02 METAR KLGA 120551Z 30013KT 10SM FEW055 07/00 A2995 RMK AO2 SLP143 T00720000 10117 20072 51009 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","45","","","-0.03","1","61","29.95","57","29.91","9.94","40","300","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072503 32766 23013 10072 20000 30129 40143 51009 90551 333 10122 20072 555 91206=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T01:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","32","45","0.00","","","","61","29.95","FEW:02 35","29.92","10.00","40","300","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/12/20 01:51:02 METAR KLGA 120651Z 30011KT 10SM FEW035 07/00 A2995 RMK AO2 SLP142 T00720000 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T02:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","33","45","0.00","","","","63","29.96","BKN:07 50","29.93","10.00","40","300","24","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/12/20 02:51:02 METAR KLGA 120751Z 30013G21KT 10SM BKN050 07/01 A2996 RMK AO2 SLP145 T00720006 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T03:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","33","46","0.00","","-0.01","3","61","29.96","SCT:04 55","29.93","10.00","40","300","26","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/12/20 03:51:02 METAR KLGA 120851Z 30013G23KT 10SM SCT055 08/01 A2996 RMK AO2 SLP146 T00780006 53004 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T04:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","46","","","-0.01","3","61","29.96","57","29.92","9.94","40","300","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472503 32766 43013 10078 20006 30132 40146 53004 90851 333 91023 555 91209=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T04:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","32","45","0.00","","","","61","29.98","FEW:02 65","29.95","10.00","40","290","25","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/12/20 04:51:02 METAR KLGA 120951Z 29014G22KT 10SM FEW065 07/00 A2998 RMK AO2 SLP152 T00720000 (RZ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T05:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","33","46","0.00","","","","61","30.00","FEW:02 35 FEW:02 65","29.97","10.00","40","290","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 05:51:02 METAR KLGA 121051Z 29016KT 10SM FEW035 FEW065 08/01 A3000 RMK AO2 SLP159 T00780006 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T06:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","32","48","0.00","","-0.05","1","54","30.01","SCT:04 33 BKN:07 41 BKN:07 120","29.99","10.00","41","320","29","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14005/12/20 06:51:02 METAR KLGA 121151Z 32016G25KT 10SM SCT033 BKN041 BKN120 09/00 A3002 RMK AO2 SLP164 70010 T00890000 10089 20072 51018 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","48","","","-0.05","1","54","30.01","26","29.98","9.94","41","320","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09272503 32566 63216 10089 20000 30152 40164 51018 91151 333 10161 20072 70025 91025 555 91212=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T07:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","28","48","0.00","","","","46","30.03","FEW:02 43","30.00","10.00","40","290","25","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/12/20 07:51:02 METAR KLGA 121251Z 29013G22KT 10SM FEW043 09/M02 A3003 RMK AO2 SLP168 T00891022 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T08:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","21","50","0.00","","","","32","30.03","FEW:02 45","30.01","10.00","39","280","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/12/20 08:51:02 METAR KLGA 121351Z 28020KT 10SM FEW045 10/M06 A3004 RMK AO2 SLP171 T01001061 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T09:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","20","52","0.00","","-0.01","0","28","30.03","FEW:02 45","30.00","10.00","40","310","26","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12705/12/20 09:51:02 METAR KLGA 121451Z 31018G23KT 10SM FEW045 11/M07 A3003 RMK AO2 PK WND 30027/1419 SLP168 T01111067 50004 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T10:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","52","","","0.01","9","28","30.03","41","29.99","9.94","40","310","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472503 32666 23118 10111 21067 30156 40168 50004 91451 333 91023 555 91215=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T10:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","23","54","0.00","","","","30","30.01","FEW:02 55","29.98","10.00","41","310","28","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/12/20 10:51:02 METAR KLGA 121551Z 31016G24KT 10SM FEW055 12/M05 A3001 RMK AO2 PK WND 28028/1528 SLP162 T01221050 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T11:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","22","55","0.00","","","","28","29.99","FEW:02 55","29.96","10.00","42","320","28","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/12/20 11:51:02 METAR KLGA 121651Z 32015G24KT 10SM FEW055 13/M06 A2999 RMK AO2 PK WND 31028/1556 SLP156 T01281056 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T12:49:00","FM-16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","12","57","","","","","17","","FEW:02 60","29.96","10.00","40","270","29","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12005/12/20 12:49:02 SPECI KLGA 121749Z 27014G25KT 10SM FEW060 14/M11 A2999 RMK AO2 PK WND 29028/1718 WSHFT 1731 FIBI (PAS)","FM-16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T12:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","13","58","0.00","","+0.04","6","17","29.98","FEW:02 60","29.96","10.00","41","260","29","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15005/12/20 12:51:02 METAR KLGA 121751Z 26015G25KT 10SM FEW060 14/M11 A2999 RMK AO2 PK WND 29028/1718 WSHFT 1731 SLP154 T01441106 10144 20089 56014 (PAS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","58","","","+0.04","6","17","29.98","57","29.95","9.94","41","260","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672503 32766 22615 10144 21106 30142 40154 56014 91751 333 10144 20089 91025 555 91218=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T13:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","13","59","0.00","","","","16","29.98","FEW:02 75","29.95","10.00","42","290","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/12/20 13:51:02 METAR KLGA 121851Z 29013KT 10SM FEW075 15/M11 A2998 RMK AO2 PK WND 32032/1831 SLP151 T01501106 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T14:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","17","59","0.00","","","","19","29.97","FEW:02 75","29.94","10.00","42","310","32","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12005/12/20 14:51:02 METAR KLGA 121951Z 31021G28KT 10SM FEW075 15/M08 A2997 RMK AO2 PK WND 30030/1921 SLP150 T01501083 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T15:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","17","59","0.00","","+0.01","6","19","29.97","FEW:02 75","29.94","10.00","42","320","33","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12605/12/20 15:51:02 METAR KLGA 122051Z 32024G29KT 10SM FEW075 15/M08 A2997 RMK AO2 PK WND 32030/1953 SLP149 T01501083 56004 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-12T16:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","59","","","+0.01","6","19","29.97","74","29.93","9.94","42","320","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472503 32866 23224 10150 21083 30135 40149 56004 92051 333 91029 555 91221=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
